tx_name	gene_id	chrom	strand	nexon	tx_len	cds_len	utr5_len	utr3_len	gene_biotype	gene_name
LZEP_08114-RA	LZEP_08114	LZEP_chr_1	-	5	3303	924	316	2063	protein_coding	LZEP_08114
LZEP_08116-RA	LZEP_08116	LZEP_chr_1	-	5	612	612	0	0	protein_coding	LZEP_08116
LZEP_08119-RA	LZEP_08119	LZEP_chr_1	+	8	3464	1470	0	1994	protein_coding	LZEP_08119
LZEP_08121-RA	LZEP_08121	LZEP_chr_1	-	18	13005	7155	234	5616	protein_coding	LZEP_08121
LZEP_08122-RA	LZEP_08122	LZEP_chr_1	+	1	507	507	0	0	protein_coding	LZEP_08122
LZEP_08123-RA	LZEP_08123	LZEP_chr_1	+	9	1652	1479	173	0	protein_coding	LZEP_08123
LZEP_08124-RA	LZEP_08124	LZEP_chr_1	+	6	3445	2874	0	571	protein_coding	LZEP_08124
LZEP_08125-RA	LZEP_08125	LZEP_chr_1	+	10	4705	1755	286	2664	protein_coding	LZEP_08125
LZEP_08128-RA	LZEP_08128	LZEP_chr_1	-	8	1428	1428	0	0	protein_coding	LZEP_08128
LZEP_08129-RA	LZEP_08129	LZEP_chr_1	+	22	11244	3810	0	7434	protein_coding	LZEP_08129
LZEP_08130-RA	LZEP_08130	LZEP_chr_1	-	1	2280	2280	0	0	protein_coding	LZEP_08130
LZEP_08131-RA	LZEP_08131	LZEP_chr_1	+	4	1847	540	1307	0	protein_coding	LZEP_08131
LZEP_08134-RA	LZEP_08134	LZEP_chr_1	-	12	4141	2007	188	1946	protein_coding	LZEP_08134
LZEP_08135-RA	LZEP_08135	LZEP_chr_1	+	2	6123	792	686	4645	protein_coding	LZEP_08135
LZEP_08136-RA	LZEP_08136	LZEP_chr_1	-	7	7665	1566	434	5665	protein_coding	LZEP_08136
LZEP_08136-RB	LZEP_08136	LZEP_chr_1	-	7	7725	1626	434	5665	protein_coding	LZEP_08136
LZEP_08139-RA	LZEP_08139	LZEP_chr_1	+	8	4801	1548	152	3101	protein_coding	LZEP_08139
LZEP_08139-RB	LZEP_08139	LZEP_chr_1	+	8	4696	1443	152	3101	protein_coding	LZEP_08139
LZEP_08140-RA	LZEP_08140	LZEP_chr_1	-	7	3730	966	1542	1222	protein_coding	LZEP_08140
LZEP_08141-RA	LZEP_08141	LZEP_chr_1	-	13	2020	1587	95	338	protein_coding	LZEP_08141
LZEP_08143-RA	LZEP_08143	LZEP_chr_1	-	7	3292	906	0	2386	protein_coding	LZEP_08143
LZEP_08146-RA	LZEP_08146	LZEP_chr_1	+	4	5333	1140	1090	3103	protein_coding	LZEP_08146
LZEP_08147-RA	LZEP_08147	LZEP_chr_1	-	1	1725	1725	0	0	protein_coding	LZEP_08147
LZEP_08148-RA	LZEP_08148	LZEP_chr_1	-	9	2565	2565	0	0	protein_coding	LZEP_08148
LZEP_08148-RB	LZEP_08148	LZEP_chr_1	-	7	2334	2334	0	0	protein_coding	LZEP_08148
LZEP_08149-RA	LZEP_08149	LZEP_chr_1	-	1	330	330	0	0	protein_coding	LZEP_08149
LZEP_08153-RA	LZEP_08153	LZEP_chr_1	-	10	7201	3738	1220	2243	protein_coding	LZEP_08153
LZEP_08155-RA	LZEP_08155	LZEP_chr_1	-	9	3857	2397	1460	0	protein_coding	LZEP_08155
LZEP_08156-RA	LZEP_08156	LZEP_chr_1	+	2	3596	390	505	2701	protein_coding	LZEP_08156
LZEP_08163-RA	LZEP_08163	LZEP_chr_1	+	3	318	318	0	0	protein_coding	LZEP_08163
LZEP_08164-RA	LZEP_08164	LZEP_chr_1	+	4	764	414	350	0	protein_coding	LZEP_08164
LZEP_08165-RA	LZEP_08165	LZEP_chr_1	+	11	6334	3861	651	1822	protein_coding	LZEP_08165
LZEP_08166-RA	LZEP_08166	LZEP_chr_5	+	7	2634	2301	333	0	protein_coding	LZEP_08166
LZEP_08167-RA	LZEP_08167	LZEP_chr_5	+	4	1569	516	0	1053	protein_coding	LZEP_08167
LZEP_08168-RA	LZEP_08168	LZEP_chr_5	+	12	1896	1896	0	0	protein_coding	LZEP_08168
LZEP_08169-RA	LZEP_08169	LZEP_chr_5	+	1	2904	2904	0	0	protein_coding	LZEP_08169
LZEP_08170-RA	LZEP_08170	LZEP_chr_5	-	7	1032	1032	0	0	protein_coding	LZEP_08170
LZEP_08173-RA	LZEP_08173	LZEP_chr_5	-	5	5209	651	0	4558	protein_coding	LZEP_08173
LZEP_08174-RA	LZEP_08174	LZEP_chr_5	+	26	4753	3864	0	889	protein_coding	LZEP_08174
LZEP_08174-RB	LZEP_08174	LZEP_chr_5	+	17	4167	2292	986	889	protein_coding	LZEP_08174
LZEP_08175-RA	LZEP_08175	LZEP_chr_5	-	10	2799	2799	0	0	protein_coding	LZEP_08175
LZEP_08179-RA	LZEP_08179	LZEP_chr_5	-	2	1224	1224	0	0	protein_coding	LZEP_08179
LZEP_08180-RA	LZEP_08180	LZEP_chr_5	-	5	1032	420	64	548	protein_coding	LZEP_08180
LZEP_08181-RA	LZEP_08181	LZEP_chr_5	-	4	3562	468	353	2741	protein_coding	LZEP_08181
LZEP_08183-RA	LZEP_08183	LZEP_chr_5	-	5	1884	924	502	458	protein_coding	LZEP_08183
LZEP_08188-RA	LZEP_08188	LZEP_chr_5	+	1	369	369	0	0	protein_coding	LZEP_08188
LZEP_08189-RA	LZEP_08189	LZEP_chr_5	-	1	1353	1353	0	0	protein_coding	LZEP_08189
LZEP_08194-RA	LZEP_08194	LZEP_chr_5	-	4	1153	696	457	0	protein_coding	LZEP_08194
LZEP_08195-RA	LZEP_08195	LZEP_chr_5	+	3	3408	1182	1023	1203	protein_coding	LZEP_08195
LZEP_08197-RA	LZEP_08197	LZEP_chr_5	-	10	8075	4011	0	4064	protein_coding	LZEP_08197
LZEP_08198-RA	LZEP_08198	LZEP_chr_5	+	13	5863	3120	0	2743	protein_coding	LZEP_08198
LZEP_08199-RA	LZEP_08199	LZEP_chr_5	-	5	207	207	0	0	protein_coding	LZEP_08199
LZEP_08200-RA	LZEP_08200	LZEP_chr_5	-	8	1270	1113	157	0	protein_coding	LZEP_08200
LZEP_08200-RB	LZEP_08200	LZEP_chr_5	-	7	1372	1215	157	0	protein_coding	LZEP_08200
LZEP_08202-RA	LZEP_08202	LZEP_chr_5	+	4	4345	534	375	3436	protein_coding	LZEP_08202
LZEP_08202-RB	LZEP_08202	LZEP_chr_5	+	4	4369	558	375	3436	protein_coding	LZEP_08202
LZEP_08203-RA	LZEP_08203	LZEP_chr_5	-	7	4335	1623	0	2712	protein_coding	LZEP_08203
LZEP_08204-RA	LZEP_08204	LZEP_chr_5	-	4	345	345	0	0	protein_coding	LZEP_08204
LZEP_08205-RA	LZEP_08205	LZEP_chr_5	+	6	8098	1848	19	6231	protein_coding	LZEP_08205
LZEP_08205-RB	LZEP_08205	LZEP_chr_5	+	5	7782	1551	0	6231	protein_coding	LZEP_08205
LZEP_08206-RA	LZEP_08206	LZEP_chr_5	-	4	687	627	0	60	protein_coding	LZEP_08206
LZEP_08207-RA	LZEP_08207	LZEP_chr_5	+	4	660	660	0	0	protein_coding	LZEP_08207
LZEP_08208-RA	LZEP_08208	LZEP_chr_5	+	4	660	660	0	0	protein_coding	LZEP_08208
LZEP_08209-RA	LZEP_08209	LZEP_chr_5	+	2	411	411	0	0	protein_coding	LZEP_08209
LZEP_08210-RA	LZEP_08210	LZEP_chr_5	+	3	474	474	0	0	protein_coding	LZEP_08210
LZEP_08211-RA	LZEP_08211	LZEP_chr_5	+	3	483	483	0	0	protein_coding	LZEP_08211
LZEP_08212-RA	LZEP_08212	LZEP_chr_5	+	4	567	567	0	0	protein_coding	LZEP_08212
LZEP_08213-RA	LZEP_08213	LZEP_chr_5	+	3	564	564	0	0	protein_coding	LZEP_08213
LZEP_08214-RA	LZEP_08214	LZEP_chr_5	+	3	486	165	0	321	protein_coding	LZEP_08214
LZEP_08216-RA	LZEP_08216	LZEP_chr_5	+	3	678	678	0	0	protein_coding	LZEP_08216
LZEP_08218-RA	LZEP_08218	LZEP_chr_5	-	6	1005	1005	0	0	protein_coding	LZEP_08218
LZEP_08219-RA	LZEP_08219	LZEP_chr_5	-	15	3213	3213	0	0	protein_coding	LZEP_08219
LZEP_08220-RA	LZEP_08220	LZEP_chr_5	+	30	11548	7440	0	4108	protein_coding	LZEP_08220
LZEP_08221-RA	LZEP_08221	LZEP_chr_5	-	5	624	624	0	0	protein_coding	LZEP_08221
LZEP_08221-RB	LZEP_08221	LZEP_chr_5	-	6	798	798	0	0	protein_coding	LZEP_08221
LZEP_08222-RA	LZEP_08222	LZEP_chr_5	-	3	1182	1182	0	0	protein_coding	LZEP_08222
LZEP_08223-RA	LZEP_08223	LZEP_chr_5	-	4	1240	921	319	0	protein_coding	LZEP_08223
LZEP_08225-RA	LZEP_08225	LZEP_chr_5	+	2	282	282	0	0	protein_coding	LZEP_08225
LZEP_08226-RA	LZEP_08226	LZEP_chr_5	+	1	648	648	0	0	protein_coding	LZEP_08226
LZEP_08227-RA	LZEP_08227	LZEP_chr_5	+	15	2598	2598	0	0	protein_coding	LZEP_08227
LZEP_08227-RB	LZEP_08227	LZEP_chr_5	+	14	2427	2427	0	0	protein_coding	LZEP_08227
LZEP_08227-RC	LZEP_08227	LZEP_chr_5	+	16	13885	2847	0	11038	protein_coding	LZEP_08227
LZEP_08227-RD	LZEP_08227	LZEP_chr_5	+	17	13972	2934	0	11038	protein_coding	LZEP_08227
LZEP_08227-RE	LZEP_08227	LZEP_chr_5	+	14	3215	2379	836	0	protein_coding	LZEP_08227
LZEP_08227-RF	LZEP_08227	LZEP_chr_5	+	5	12387	654	695	11038	protein_coding	LZEP_08227
LZEP_08230-RA	LZEP_08230	LZEP_chr_5	-	3	1011	339	672	0	protein_coding	LZEP_08230
LZEP_08232-RA	LZEP_08232	LZEP_chr_5	-	12	3332	1692	450	1190	protein_coding	LZEP_08232
LZEP_08233-RA	LZEP_08233	LZEP_chr_5	+	7	3177	1110	261	1806	protein_coding	LZEP_08233
LZEP_08233-RB	LZEP_08233	LZEP_chr_5	+	7	3209	825	261	2123	protein_coding	LZEP_08233
LZEP_08234-RA	LZEP_08234	LZEP_chr_5	-	3	1694	342	437	915	protein_coding	LZEP_08234
LZEP_08236-RA	LZEP_08236	LZEP_chr_5	+	9	17819	2178	1052	14589	protein_coding	LZEP_08236
LZEP_08239-RA	LZEP_08239	LZEP_chr_5	-	12	1920	1494	426	0	protein_coding	LZEP_08239
LZEP_08241-RA	LZEP_08241	LZEP_chr_5	-	11	1629	1629	0	0	protein_coding	LZEP_08241
LZEP_08242-RA	LZEP_08242	LZEP_chr_5	-	5	858	858	0	0	protein_coding	LZEP_08242
LZEP_08243-RA	LZEP_08243	LZEP_chr_5	-	7	966	966	0	0	protein_coding	LZEP_08243
LZEP_08244-RA	LZEP_08244	LZEP_chr_5	+	7	999	999	0	0	protein_coding	LZEP_08244
LZEP_08246-RA	LZEP_08246	LZEP_chr_5	+	2	1263	426	837	0	protein_coding	LZEP_08246
LZEP_08247-RA	LZEP_08247	LZEP_chr_5	+	6	993	993	0	0	protein_coding	LZEP_08247
LZEP_08248-RA	LZEP_08248	LZEP_chr_5	+	2	672	672	0	0	protein_coding	LZEP_08248
LZEP_08249-RA	LZEP_08249	LZEP_chr_5	+	4	609	609	0	0	protein_coding	LZEP_08249
LZEP_08250-RA	LZEP_08250	LZEP_chr_5	+	7	1053	1053	0	0	protein_coding	LZEP_08250
LZEP_08252-RA	LZEP_08252	LZEP_chr_5	+	2	522	522	0	0	protein_coding	LZEP_08252
LZEP_08254-RA	LZEP_08254	LZEP_chr_5	-	9	4060	2859	0	1201	protein_coding	LZEP_08254
LZEP_08255-RA	LZEP_08255	LZEP_chr_5	+	8	708	708	0	0	protein_coding	LZEP_08255
LZEP_08257-RA	LZEP_08257	LZEP_chr_5	-	5	1011	1011	0	0	protein_coding	LZEP_08257
LZEP_08258-RA	LZEP_08258	LZEP_chr_5	-	7	3904	852	1325	1727	protein_coding	LZEP_08258
LZEP_08260-RA	LZEP_08260	LZEP_chr_5	-	1	444	444	0	0	protein_coding	LZEP_08260
LZEP_08261-RA	LZEP_08261	LZEP_chr_5	+	6	1112	207	303	602	protein_coding	LZEP_08261
LZEP_08263-RA	LZEP_08263	LZEP_chr_5	-	4	5813	402	581	4830	protein_coding	LZEP_08263
LZEP_08264-RA	LZEP_08264	LZEP_chr_5	+	8	2883	2631	125	127	protein_coding	LZEP_08264
LZEP_08268-RA	LZEP_08268	LZEP_chr_5	+	9	9765	3126	0	6639	protein_coding	LZEP_08268
LZEP_08269-RA	LZEP_08269	LZEP_chr_5	-	2	3236	2316	399	521	protein_coding	LZEP_08269
LZEP_08270-RA	LZEP_08270	LZEP_chr_5	+	7	4504	1089	755	2660	protein_coding	LZEP_08270
LZEP_08272-RA	LZEP_08272	LZEP_chr_5	-	1	318	318	0	0	protein_coding	LZEP_08272
LZEP_08274-RA	LZEP_08274	LZEP_chr_5	+	2	1432	1086	55	291	protein_coding	LZEP_08274
LZEP_08275-RA	LZEP_08275	LZEP_chr_5	+	1	414	414	0	0	protein_coding	LZEP_08275
LZEP_08276-RA	LZEP_08276	LZEP_chr_5	-	13	3546	3192	354	0	protein_coding	LZEP_08276
LZEP_08277-RA	LZEP_08277	LZEP_chr_5	+	3	408	408	0	0	protein_coding	LZEP_08277
LZEP_08278-RA	LZEP_08278	LZEP_chr_5	+	1	642	642	0	0	protein_coding	LZEP_08278
LZEP_08279-RA	LZEP_08279	LZEP_chr_5	+	1	414	414	0	0	protein_coding	LZEP_08279
LZEP_08282-RA	LZEP_08282	LZEP_chr_5	-	5	1809	1050	166	593	protein_coding	LZEP_08282
LZEP_08283-RA	LZEP_08283	LZEP_chr_5	-	5	4090	345	755	2990	protein_coding	LZEP_08283
LZEP_08284-RA	LZEP_08284	LZEP_chr_5	-	3	5787	2187	1510	2090	protein_coding	LZEP_08284
LZEP_08285-RA	LZEP_08285	LZEP_chr_5	+	3	627	627	0	0	protein_coding	LZEP_08285
LZEP_08286-RA	LZEP_08286	LZEP_chr_5	+	1	297	297	0	0	protein_coding	LZEP_08286
LZEP_08287-RA	LZEP_08287	LZEP_chr_5	+	3	837	837	0	0	protein_coding	LZEP_08287
LZEP_08288-RA	LZEP_08288	LZEP_chr_5	+	2	4957	3126	84	1747	protein_coding	LZEP_08288
LZEP_08289-RA	LZEP_08289	LZEP_chr_5	-	2	1896	927	451	518	protein_coding	LZEP_08289
LZEP_08291-RA	LZEP_08291	LZEP_chr_5	-	5	1455	873	126	456	protein_coding	LZEP_08291
LZEP_08292-RA	LZEP_08292	LZEP_chr_5	+	13	3937	3720	5	212	protein_coding	LZEP_08292
LZEP_08293-RA	LZEP_08293	LZEP_chr_5	+	17	3630	3630	0	0	protein_coding	LZEP_08293
LZEP_08293-RB	LZEP_08293	LZEP_chr_5	+	17	3612	3612	0	0	protein_coding	LZEP_08293
LZEP_08293-RC	LZEP_08293	LZEP_chr_5	+	17	3639	3639	0	0	protein_coding	LZEP_08293
LZEP_08294-RA	LZEP_08294	LZEP_chr_5	-	2	6773	1245	1359	4169	protein_coding	LZEP_08294
LZEP_08296-RA	LZEP_08296	LZEP_chr_5	+	12	9245	3669	587	4989	protein_coding	LZEP_08296
LZEP_08296-RB	LZEP_08296	LZEP_chr_5	+	13	9269	3693	587	4989	protein_coding	LZEP_08296
LZEP_08297-RA	LZEP_08297	LZEP_chr_5	+	4	1443	720	723	0	protein_coding	LZEP_08297
LZEP_08298-RA	LZEP_08298	LZEP_chr_5	-	2	3819	597	2978	244	protein_coding	LZEP_08298
LZEP_08301-RA	LZEP_08301	LZEP_chr_5	+	9	4245	993	142	3110	protein_coding	LZEP_08301
LZEP_08302-RA	LZEP_08302	LZEP_chr_5	-	8	2333	2205	68	60	protein_coding	LZEP_08302
LZEP_08303-RA	LZEP_08303	LZEP_chr_5	+	3	2736	258	148	2330	protein_coding	LZEP_08303
LZEP_08305-RA	LZEP_08305	LZEP_chr_5	-	4	936	936	0	0	protein_coding	LZEP_08305
LZEP_08310-RA	LZEP_08310	LZEP_chr_5	-	5	5522	3441	0	2081	protein_coding	LZEP_08310
LZEP_08311-RA	LZEP_08311	LZEP_chr_5	+	2	459	459	0	0	protein_coding	LZEP_08311
LZEP_08315-RA	LZEP_08315	LZEP_chr_5	-	13	3487	2349	407	731	protein_coding	LZEP_08315
LZEP_08319-RA	LZEP_08319	LZEP_chr_5	-	2	2028	2028	0	0	protein_coding	LZEP_08319
LZEP_08320-RA	LZEP_08320	LZEP_chr_5	+	6	2138	1611	527	0	protein_coding	LZEP_08320
LZEP_08322-RA	LZEP_08322	LZEP_chr_5	+	3	2468	1830	0	638	protein_coding	LZEP_08322
LZEP_08326-RA	LZEP_08326	LZEP_chr_5	+	5	1350	1047	156	147	protein_coding	LZEP_08326
LZEP_08328-RA	LZEP_08328	LZEP_chr_5	-	4	696	696	0	0	protein_coding	LZEP_08328
LZEP_08329-RA	LZEP_08329	LZEP_chr_5	+	5	1008	1008	0	0	protein_coding	LZEP_08329
LZEP_08330-RA	LZEP_08330	LZEP_chr_5	-	7	5246	2106	1185	1955	protein_coding	LZEP_08330
LZEP_08336-RA	LZEP_08336	LZEP_chr_5	-	2	417	417	0	0	protein_coding	LZEP_08336
LZEP_08341-RA	LZEP_08341	LZEP_chr_5	-	11	8082	2151	0	5931	protein_coding	LZEP_08341
LZEP_08342-RA	LZEP_08342	LZEP_chr_5	-	4	3644	504	176	2964	protein_coding	LZEP_08342
LZEP_08343-RA	LZEP_08343	LZEP_chr_5	+	1	1743	1743	0	0	protein_coding	LZEP_08343
LZEP_08344-RA	LZEP_08344	LZEP_chr_5	+	3	804	804	0	0	protein_coding	LZEP_08344
LZEP_08345-RA	LZEP_08345	LZEP_chr_5	-	10	1648	1191	368	89	protein_coding	LZEP_08345
LZEP_08347-RA	LZEP_08347	LZEP_chr_5	-	5	11534	702	979	9853	protein_coding	LZEP_08347
LZEP_08349-RA	LZEP_08349	LZEP_chr_5	-	3	3838	2007	0	1831	protein_coding	LZEP_08349
LZEP_08351-RA	LZEP_08351	LZEP_chr_5	+	9	2712	1296	208	1208	protein_coding	LZEP_08351
LZEP_08352-RA	LZEP_08352	LZEP_chr_5	+	6	11455	2337	1027	8091	protein_coding	LZEP_08352
LZEP_08357-RA	LZEP_08357	LZEP_chr_5	-	8	6126	1476	3550	1100	protein_coding	LZEP_08357
LZEP_08359-RA	LZEP_08359	LZEP_chr_5	-	19	6717	6717	0	0	protein_coding	LZEP_08359
LZEP_08366-RA	LZEP_08366	LZEP_chr_5	+	4	330	330	0	0	protein_coding	LZEP_08366
LZEP_08367-RA	LZEP_08367	LZEP_chr_5	+	1	855	855	0	0	protein_coding	LZEP_08367
LZEP_08368-RA	LZEP_08368	LZEP_chr_5	-	4	3263	1425	0	1838	protein_coding	LZEP_08368
LZEP_08369-RA	LZEP_08369	LZEP_chr_5	-	2	963	963	0	0	protein_coding	LZEP_08369
LZEP_08371-RA	LZEP_08371	LZEP_chr_5	-	5	4539	3282	1257	0	protein_coding	LZEP_08371
LZEP_08372-RA	LZEP_08372	LZEP_chr_5	-	19	9237	9237	0	0	protein_coding	LZEP_08372
LZEP_08374-RA	LZEP_08374	LZEP_chr_5	-	4	594	594	0	0	protein_coding	LZEP_08374
LZEP_08375-RA	LZEP_08375	LZEP_chr_5	-	3	243	243	0	0	protein_coding	LZEP_08375
LZEP_08376-RA	LZEP_08376	LZEP_chr_5	-	12	6592	2151	0	4441	protein_coding	LZEP_08376
LZEP_08378-RA	LZEP_08378	LZEP_chr_5	+	6	2565	2004	298	263	protein_coding	LZEP_08378
LZEP_08381-RA	LZEP_08381	LZEP_chr_5	-	11	5947	3972	1975	0	protein_coding	LZEP_08381
LZEP_08382-RA	LZEP_08382	LZEP_chr_5	+	1	309	309	0	0	protein_coding	LZEP_08382
LZEP_08383-RA	LZEP_08383	LZEP_chr_5	+	6	3691	1182	374	2135	protein_coding	LZEP_08383
LZEP_08386-RA	LZEP_08386	LZEP_chr_5	-	2	1875	1572	303	0	protein_coding	LZEP_08386
LZEP_08387-RA	LZEP_08387	LZEP_chr_5	-	13	3218	2580	0	638	protein_coding	LZEP_08387
LZEP_08387-RB	LZEP_08387	LZEP_chr_5	-	12	3176	2538	0	638	protein_coding	LZEP_08387
LZEP_08387-RC	LZEP_08387	LZEP_chr_5	-	13	3195	2535	0	660	protein_coding	LZEP_08387
LZEP_08387-RD	LZEP_08387	LZEP_chr_5	-	13	3221	2583	0	638	protein_coding	LZEP_08387
LZEP_08388-RA	LZEP_08388	LZEP_chr_5	-	8	1437	1437	0	0	protein_coding	LZEP_08388
LZEP_08389-RA	LZEP_08389	LZEP_chr_5	-	4	213	213	0	0	protein_coding	LZEP_08389
LZEP_08390-RA	LZEP_08390	LZEP_chr_5	+	11	3611	1371	0	2240	protein_coding	LZEP_08390
LZEP_08392-RA	LZEP_08392	LZEP_chr_5	-	1	552	552	0	0	protein_coding	LZEP_08392
LZEP_08393-RA	LZEP_08393	LZEP_chr_5	+	1	2229	2229	0	0	protein_coding	LZEP_08393
LZEP_08394-RA	LZEP_08394	LZEP_chr_5	+	6	2256	2256	0	0	protein_coding	LZEP_08394
LZEP_08396-RA	LZEP_08396	LZEP_chr_5	-	3	2413	603	0	1810	protein_coding	LZEP_08396
LZEP_08397-RA	LZEP_08397	LZEP_chr_5	-	13	2250	2250	0	0	protein_coding	LZEP_08397
LZEP_08399-RA	LZEP_08399	LZEP_chr_5	-	15	4434	2784	0	1650	protein_coding	LZEP_08399
LZEP_08400-RA	LZEP_08400	LZEP_chr_5	+	6	2543	1062	194	1287	protein_coding	LZEP_08400
LZEP_08402-RA	LZEP_08402	LZEP_chr_5	+	11	7788	2409	2140	3239	protein_coding	LZEP_08402
LZEP_08402-RB	LZEP_08402	LZEP_chr_5	+	11	7806	2427	2140	3239	protein_coding	LZEP_08402
LZEP_08403-RA	LZEP_08403	LZEP_chr_5	+	12	2837	2127	710	0	protein_coding	LZEP_08403
LZEP_08404-RA	LZEP_08404	LZEP_chr_5	+	5	2221	246	0	1975	protein_coding	LZEP_08404
LZEP_08405-RA	LZEP_08405	LZEP_chr_5	+	1	258	258	0	0	protein_coding	LZEP_08405
LZEP_08409-RA	LZEP_08409	LZEP_chr_5	-	3	777	777	0	0	protein_coding	LZEP_08409
LZEP_08410-RA	LZEP_08410	LZEP_chr_5	-	6	1656	1656	0	0	protein_coding	LZEP_08410
LZEP_08411-RA	LZEP_08411	LZEP_chr_5	+	54	10922	9600	0	1322	protein_coding	LZEP_08411
LZEP_08414-RA	LZEP_08414	LZEP_chr_5	+	8	3508	2139	506	863	protein_coding	LZEP_08414
LZEP_08415-RA	LZEP_08415	LZEP_chr_5	-	2	804	753	0	51	protein_coding	LZEP_08415
LZEP_08417-RA	LZEP_08417	LZEP_chr_5	-	7	3230	2835	0	395	protein_coding	LZEP_08417
LZEP_08418-RA	LZEP_08418	LZEP_chr_5	-	2	165	165	0	0	protein_coding	LZEP_08418
LZEP_08419-RA	LZEP_08419	LZEP_chr_5	+	4	5622	2409	1040	2173	protein_coding	LZEP_08419
LZEP_08420-RA	LZEP_08420	LZEP_chr_5	+	5	2030	1434	596	0	protein_coding	LZEP_08420
LZEP_08421-RA	LZEP_08421	LZEP_chr_5	-	4	1968	1968	0	0	protein_coding	LZEP_08421
LZEP_08422-RA	LZEP_08422	LZEP_chr_5	-	5	1839	1839	0	0	protein_coding	LZEP_08422
LZEP_08424-RA	LZEP_08424	LZEP_chr_5	+	2	258	258	0	0	protein_coding	LZEP_08424
LZEP_08425-RA	LZEP_08425	LZEP_chr_5	+	5	1222	783	439	0	protein_coding	LZEP_08425
LZEP_08429-RA	LZEP_08429	LZEP_chr_5	+	3	882	882	0	0	protein_coding	LZEP_08429
LZEP_08430-RA	LZEP_08430	LZEP_chr_5	-	3	693	693	0	0	protein_coding	LZEP_08430
LZEP_08431-RA	LZEP_08431	LZEP_chr_5	-	4	1740	1740	0	0	protein_coding	LZEP_08431
LZEP_08432-RA	LZEP_08432	LZEP_chr_5	+	3	1002	1002	0	0	protein_coding	LZEP_08432
LZEP_08435-RA	LZEP_08435	LZEP_chr_5	-	2	306	306	0	0	protein_coding	LZEP_08435
LZEP_08436-RA	LZEP_08436	LZEP_chr_5	+	7	1430	1107	0	323	protein_coding	LZEP_08436
LZEP_08442-RA	LZEP_08442	LZEP_chr_5	-	4	3295	1635	670	990	protein_coding	LZEP_08442
LZEP_08445-RA	LZEP_08445	LZEP_chr_5	+	10	1523	1290	233	0	protein_coding	LZEP_08445
LZEP_08445-RB	LZEP_08445	LZEP_chr_5	+	9	1469	1236	233	0	protein_coding	LZEP_08445
LZEP_08448-RA	LZEP_08448	LZEP_chr_5	-	7	2555	2202	353	0	protein_coding	LZEP_08448
LZEP_08451-RA	LZEP_08451	LZEP_chr_5	-	2	573	483	35	55	protein_coding	LZEP_08451
LZEP_08454-RA	LZEP_08454	LZEP_chr_5	-	1	3009	3009	0	0	protein_coding	LZEP_08454
LZEP_08454-RB	LZEP_08454	LZEP_chr_5	-	2	684	684	0	0	protein_coding	LZEP_08454
LZEP_08455-RA	LZEP_08455	LZEP_chr_5	-	1	738	738	0	0	protein_coding	LZEP_08455
LZEP_08457-RA	LZEP_08457	LZEP_chr_5	+	6	1827	1827	0	0	protein_coding	LZEP_08457
LZEP_08460-RA	LZEP_08460	LZEP_chr_5	-	4	552	552	0	0	protein_coding	LZEP_08460
LZEP_08461-RA	LZEP_08461	LZEP_chr_5	-	2	207	207	0	0	protein_coding	LZEP_08461
LZEP_08462-RA	LZEP_08462	LZEP_chr_5	-	8	7809	1728	0	6081	protein_coding	LZEP_08462
LZEP_08472-RA	LZEP_08472	LZEP_chr_5	+	9	6554	1248	833	4473	protein_coding	LZEP_08472
LZEP_08472-RB	LZEP_08472	LZEP_chr_5	+	9	6551	1245	833	4473	protein_coding	LZEP_08472
LZEP_08473-RA	LZEP_08473	LZEP_chr_5	-	9	2732	1632	0	1100	protein_coding	LZEP_08473
LZEP_08474-RA	LZEP_08474	LZEP_chr_5	+	5	777	222	0	555	protein_coding	LZEP_08474
LZEP_08474-RB	LZEP_08474	LZEP_chr_5	+	3	1204	258	946	0	protein_coding	LZEP_08474
LZEP_08475-RA	LZEP_08475	LZEP_chr_5	+	12	4032	3621	411	0	protein_coding	LZEP_08475
LZEP_08475-RB	LZEP_08475	LZEP_chr_5	+	12	4029	3618	411	0	protein_coding	LZEP_08475
LZEP_08478-RA	LZEP_08478	LZEP_chr_5	+	7	1590	1590	0	0	protein_coding	LZEP_08478
LZEP_08479-RA	LZEP_08479	LZEP_chr_5	-	2	348	348	0	0	protein_coding	LZEP_08479
LZEP_08481-RA	LZEP_08481	LZEP_chr_5	+	18	4314	4314	0	0	protein_coding	LZEP_08481
LZEP_08482-RA	LZEP_08482	LZEP_chr_5	-	6	2577	2577	0	0	protein_coding	LZEP_08482
LZEP_08482-RB	LZEP_08482	LZEP_chr_5	-	5	1764	1764	0	0	protein_coding	LZEP_08482
LZEP_08486-RA	LZEP_08486	LZEP_chr_5	+	3	1377	1377	0	0	protein_coding	LZEP_08486
LZEP_08487-RA	LZEP_08487	LZEP_chr_5	+	2	435	435	0	0	protein_coding	LZEP_08487
LZEP_08488-RA	LZEP_08488	LZEP_chr_5	+	3	504	504	0	0	protein_coding	LZEP_08488
LZEP_08489-RA	LZEP_08489	LZEP_chr_5	-	2	504	504	0	0	protein_coding	LZEP_08489
LZEP_08490-RA	LZEP_08490	LZEP_chr_5	+	4	870	870	0	0	protein_coding	LZEP_08490
LZEP_08492-RA	LZEP_08492	LZEP_chr_5	-	16	2968	2820	148	0	protein_coding	LZEP_08492
